Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,0.0,Travel_Rarely,1142,Research & Development,23,4,Medical,1,3,Female,25.0 - 50.0,3,1,Laboratory Technician,1,Married,0.0 - 5000.0,13500.0 - 20249.0,3,Y,True,12.0 - 19.0,3,3,80,1,4,3,3,2,2,2,2
28,1.0,Travel_Rarely,1157,Research & Development,2,4,Medical,1,1,Male,75.0 - 100.0,1,1,Research Scientist,4,Married,0.0 - 5000.0,20249.0 - 26999.0,5,Y,True,12.0 - 19.0,3,4,80,0,5,4,2,3,2,2,2
53,0.0,Travel_Rarely,1376,Sales,2,2,Medical,1,3,Male,25.0 - 50.0,3,4,Manager,3,Divorced,10000.0 - 14999.0,13500.0 - 20249.0,6,Y,False,12.0 - 19.0,3,3,80,1,22,3,4,17,13,15,2
35,0.0,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,3,Male,50.0 - 75.0,3,3,Manufacturing Director,4,Single,5000.0 - 10000.0,13500.0 - 20249.0,2,Y,False,6.0 - 12.0,3,3,80,0,10,2,3,2,2,2,2
36,0.0,Travel_Frequently,1480,Research & Development,3,2,Medical,1,4,Male,25.0 - 50.0,3,1,Laboratory Technician,2,Single,0.0 - 5000.0,13500.0 - 20249.0,4,Y,False,6.0 - 12.0,3,3,80,0,13,3,2,8,7,7,2
36,0.0,Travel_Rarely,1223,Research & Development,8,3,Technical Degree,1,3,Female,50.0 - 75.0,3,3,Healthcare Representative,3,Divorced,10000.0 - 14999.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,2,80,3,17,2,3,17,14,12,8
59,0.0,Travel_Rarely,715,Research & Development,2,3,Life Sciences,1,3,Female,50.0 - 75.0,2,4,Manufacturing Director,4,Single,10000.0 - 14999.0,20249.0 - 26999.0,3,Y,True,12.0 - 19.0,3,1,80,0,30,4,3,5,3,4,3
49,0.0,Travel_Rarely,174,Sales,8,4,Technical Degree,1,4,Male,50.0 - 75.0,2,4,Sales Executive,2,Married,10000.0 - 14999.0,6750.0 - 13500.0,6,Y,False,12.0 - 19.0,3,2,80,1,22,3,3,9,8,2,3
36,0.0,Travel_Rarely,132,Research & Development,6,3,Life Sciences,1,2,Female,50.0 - 75.0,4,1,Laboratory Technician,4,Married,0.0 - 5000.0,20249.0 - 26999.0,3,Y,False,6.0 - 12.0,3,2,80,0,5,3,3,1,0,0,0
53,0.0,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,3,Male,50.0 - 75.0,4,4,Research Director,3,Married,10000.0 - 14999.0,13500.0 - 20249.0,3,Y,False,12.0 - 19.0,3,3,80,0,32,3,3,5,1,1,3
53,0.0,Travel_Rarely,868,Sales,8,3,Marketing,1,1,Male,50.0 - 75.0,3,4,Sales Executive,4,Married,10000.0 - 14999.0,20249.0 - 26999.0,5,Y,False,12.0 - 19.0,3,3,80,1,28,3,3,2,0,2,2
31,1.0,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,3,Female,75.0 - 100.0,4,3,Manufacturing Director,2,Single,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,False,6.0 - 12.0,3,1,80,0,10,2,3,10,8,4,7
29,0.0,Travel_Rarely,1389,Research & Development,21,4,Life Sciences,1,2,Female,50.0 - 75.0,4,3,Manufacturing Director,1,Divorced,5000.0 - 10000.0,6750.0 - 13500.0,1,Y,False,6.0 - 12.0,3,3,80,1,10,1,3,10,9,8,8
26,1.0,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1,Male,50.0 - 75.0,3,1,Research Scientist,1,Married,0.0 - 5000.0,13500.0 - 20249.0,6,Y,True,12.0 - 19.0,3,2,80,1,6,2,3,3,2,1,2
20,1.0,Travel_Rarely,500,Sales,2,3,Medical,1,3,Female,25.0 - 50.0,2,1,Sales Representative,3,Single,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,4,80,0,2,3,2,2,2,0,2
31,0.0,Travel_Rarely,828,Sales,2,1,Life Sciences,1,2,Male,75.0 - 100.0,3,2,Sales Executive,4,Single,5000.0 - 10000.0,6750.0 - 13500.0,4,Y,True,12.0 - 19.0,3,3,80,0,10,2,4,6,5,0,5
33,0.0,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,4,Male,50.0 - 75.0,3,1,Human Resources,2,Divorced,0.0 - 5000.0,20249.0 - 26999.0,3,Y,True,6.0 - 12.0,3,3,80,1,7,4,4,4,3,0,3
25,0.0,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1,Male,75.0 - 100.0,3,1,Laboratory Technician,4,Married,0.0 - 5000.0,0.0 - 6750.0,4,Y,False,6.0 - 12.0,3,2,80,1,7,2,2,3,2,0,2
34,0.0,Travel_Rarely,1442,Research & Development,9,3,Medical,1,4,Female,25.0 - 50.0,2,3,Healthcare Representative,2,Single,5000.0 - 10000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,2,80,0,9,3,4,8,7,7,7
33,0.0,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,1,Female,75.0 - 100.0,3,3,Research Director,4,Single,10000.0 - 14999.0,13500.0 - 20249.0,1,Y,True,6.0 - 12.0,3,3,80,0,15,1,3,15,14,8,12
45,0.0,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,2,Male,50.0 - 75.0,3,3,Manufacturing Director,4,Married,5000.0 - 10000.0,13500.0 - 20249.0,4,Y,True,12.0 - 19.0,3,4,80,2,10,4,4,3,1,1,2
40,0.0,Travel_Frequently,902,Research & Development,26,2,Medical,1,3,Female,75.0 - 100.0,2,2,Research Scientist,4,Married,0.0 - 5000.0,20249.0 - 26999.0,3,Y,True,12.0 - 19.0,3,4,80,1,16,3,1,1,1,0,0
22,0.0,Travel_Rarely,253,Research & Development,11,3,Medical,1,1,Female,25.0 - 50.0,3,1,Research Scientist,2,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,4,80,1,2,1,3,2,1,1,2
38,1.0,Travel_Rarely,1180,Research & Development,29,1,Medical,1,2,Male,50.0 - 75.0,3,2,Healthcare Representative,1,Married,5000.0 - 10000.0,6750.0 - 13500.0,7,Y,True,12.0 - 19.0,3,2,80,0,17,2,3,1,0,0,0
43,0.0,Travel_Rarely,782,Research & Development,6,4,Other,1,2,Male,25.0 - 50.0,2,4,Research Director,4,Divorced,14999.0 - 19999.0,0.0 - 6750.0,4,Y,True,12.0 - 19.0,3,3,80,1,21,3,2,1,0,0,0
48,0.0,Travel_Rarely,530,Sales,29,1,Medical,1,1,Female,75.0 - 100.0,3,3,Manager,3,Married,10000.0 - 14999.0,20249.0 - 26999.0,3,Y,False,19.0 - 25.0,4,2,80,1,15,3,1,0,0,0,0
18,0.0,Non-Travel,287,Research & Development,5,2,Life Sciences,1,2,Male,50.0 - 75.0,3,1,Research Scientist,4,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,4,80,0,0,2,3,0,0,0,0
35,0.0,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,3,Male,50.0 - 75.0,3,3,Manufacturing Director,2,Single,5000.0 - 10000.0,13500.0 - 20249.0,0,Y,False,12.0 - 19.0,3,4,80,0,17,5,3,16,6,0,13
28,0.0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,4,Male,50.0 - 75.0,2,1,Laboratory Technician,4,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,6.0 - 12.0,3,2,80,1,2,2,3,2,2,2,2
48,0.0,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,4,Female,25.0 - 50.0,2,4,Manager,1,Married,14999.0 - 19999.0,13500.0 - 20249.0,7,Y,False,6.0 - 12.0,3,1,80,1,21,3,1,3,2,0,2
40,0.0,Travel_Rarely,989,Research & Development,4,1,Medical,1,4,Female,25.0 - 50.0,3,5,Manager,3,Married,14999.0 - 19999.0,0.0 - 6750.0,1,Y,False,12.0 - 19.0,3,2,80,1,21,2,3,20,8,9,9
25,0.0,Travel_Rarely,141,Sales,3,1,Other,1,3,Male,75.0 - 100.0,3,2,Sales Executive,1,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,12.0 - 19.0,3,4,80,0,5,3,3,5,3,0,3
29,1.0,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,2,Female,25.0 - 50.0,3,1,Laboratory Technician,3,Divorced,0.0 - 5000.0,13500.0 - 20249.0,3,Y,True,12.0 - 19.0,3,1,80,2,10,2,3,7,7,7,7
55,0.0,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,4,Male,50.0 - 75.0,3,3,Manufacturing Director,2,Married,10000.0 - 14999.0,13500.0 - 20249.0,3,Y,False,12.0 - 19.0,3,2,80,1,23,4,3,3,2,1,2
31,0.0,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,3,Male,25.0 - 50.0,3,3,Manufacturing Director,2,Divorced,10000.0 - 14999.0,13500.0 - 20249.0,1,Y,False,19.0 - 25.0,4,4,80,1,13,6,4,13,8,0,8
36,0.0,Travel_Rarely,216,Research & Development,6,2,Medical,1,2,Male,75.0 - 100.0,3,2,Manufacturing Director,2,Divorced,0.0 - 5000.0,0.0 - 6750.0,6,Y,False,19.0 - 25.0,4,4,80,2,7,0,3,3,2,0,1
38,0.0,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,2,Female,25.0 - 50.0,3,2,Sales Executive,1,Divorced,5000.0 - 10000.0,13500.0 - 20249.0,3,Y,False,12.0 - 19.0,3,4,80,1,11,3,3,7,7,1,7
56,0.0,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,3,Female,50.0 - 75.0,3,1,Research Scientist,1,Divorced,0.0 - 5000.0,13500.0 - 20249.0,4,Y,True,12.0 - 19.0,3,3,80,1,19,3,3,2,2,2,2
59,0.0,Travel_Frequently,1225,Sales,1,1,Life Sciences,1,1,Female,50.0 - 75.0,2,2,Sales Executive,3,Single,5000.0 - 10000.0,20249.0 - 26999.0,7,Y,False,6.0 - 12.0,3,4,80,0,20,2,2,4,3,1,3
27,0.0,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,3,Female,75.0 - 100.0,3,1,Research Scientist,2,Single,0.0 - 5000.0,20249.0 - 26999.0,1,Y,True,6.0 - 12.0,3,2,80,0,4,2,2,4,3,1,2
35,0.0,Travel_Rarely,882,Sales,3,4,Life Sciences,1,4,Male,75.0 - 100.0,3,3,Sales Executive,4,Divorced,5000.0 - 10000.0,6750.0 - 13500.0,6,Y,False,12.0 - 19.0,3,2,80,1,12,2,3,10,9,0,8
34,0.0,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,2,Male,75.0 - 100.0,3,1,Laboratory Technician,2,Divorced,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,2,80,2,1,3,3,1,0,1,0
42,0.0,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,4,Female,75.0 - 100.0,4,2,Research Scientist,1,Single,5000.0 - 10000.0,20249.0 - 26999.0,3,Y,True,12.0 - 19.0,3,3,80,0,10,1,3,3,2,0,2
34,0.0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,3,Female,25.0 - 50.0,2,2,Research Scientist,2,Divorced,0.0 - 5000.0,13500.0 - 20249.0,6,Y,False,12.0 - 19.0,3,3,80,1,12,3,3,1,0,0,0
41,0.0,Travel_Rarely,645,Sales,1,3,Marketing,1,2,Male,25.0 - 50.0,4,3,Sales Executive,1,Married,5000.0 - 10000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,3,80,1,10,2,3,10,7,0,7
26,1.0,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,2,Female,50.0 - 75.0,3,1,Human Resources,3,Divorced,0.0 - 5000.0,20249.0 - 26999.0,0,Y,True,6.0 - 12.0,3,2,80,1,8,2,2,7,7,1,0
31,1.0,Travel_Frequently,874,Research & Development,15,3,Medical,1,3,Male,50.0 - 75.0,3,1,Laboratory Technician,3,Married,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,6.0 - 12.0,3,3,80,1,2,5,2,2,2,2,2
19,1.0,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,1,Male,50.0 - 75.0,2,1,Human Resources,4,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,6.0 - 12.0,3,3,80,0,1,3,4,1,0,0,0
32,0.0,Travel_Rarely,638,Research & Development,8,2,Medical,1,3,Female,75.0 - 100.0,4,2,Research Scientist,3,Married,5000.0 - 10000.0,20249.0 - 26999.0,5,Y,False,6.0 - 12.0,3,3,80,1,9,3,2,5,3,1,3
50,0.0,Non-Travel,145,Sales,1,3,Life Sciences,1,4,Female,75.0 - 100.0,3,2,Sales Executive,3,Married,5000.0 - 10000.0,20249.0 - 26999.0,0,Y,False,6.0 - 12.0,3,1,80,1,19,3,3,18,7,0,13
36,0.0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1,Male,75.0 - 100.0,3,2,Manufacturing Director,4,Single,5000.0 - 10000.0,20249.0 - 26999.0,2,Y,False,19.0 - 25.0,4,1,80,0,18,0,3,11,9,0,9
44,0.0,Travel_Rarely,1099,Sales,5,3,Marketing,1,2,Male,75.0 - 100.0,3,5,Manager,2,Married,14999.0 - 19999.0,6750.0 - 13500.0,7,Y,False,6.0 - 12.0,3,3,80,1,26,5,3,22,9,3,10
25,0.0,Travel_Rarely,810,Sales,8,3,Life Sciences,1,4,Male,50.0 - 75.0,4,2,Sales Executive,2,Married,0.0 - 5000.0,13500.0 - 20249.0,0,Y,False,19.0 - 25.0,4,3,80,1,4,4,3,3,2,1,2
33,0.0,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,2,Female,50.0 - 75.0,3,1,Research Scientist,4,Single,0.0 - 5000.0,13500.0 - 20249.0,3,Y,False,12.0 - 19.0,3,1,80,0,5,4,3,3,2,0,2
27,0.0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1,Male,25.0 - 50.0,3,1,Research Scientist,1,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,12.0 - 19.0,3,4,80,2,9,3,2,9,7,6,8
29,0.0,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,75.0 - 100.0,2,2,Manufacturing Director,4,Married,5000.0 - 10000.0,13500.0 - 20249.0,1,Y,True,12.0 - 19.0,3,3,80,1,10,2,2,10,7,1,2
50,0.0,Travel_Rarely,328,Research & Development,1,3,Medical,1,3,Male,75.0 - 100.0,2,1,Laboratory Technician,3,Married,0.0 - 5000.0,0.0 - 6750.0,2,Y,False,12.0 - 19.0,3,4,80,1,5,2,2,3,2,0,2
25,0.0,Travel_Rarely,266,Research & Development,1,3,Medical,1,4,Female,25.0 - 50.0,3,1,Research Scientist,2,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,4,80,0,2,3,2,2,2,2,1
35,0.0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,3,Male,75.0 - 100.0,3,1,Human Resources,3,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,False,12.0 - 19.0,3,2,80,0,6,2,1,5,4,1,4
33,1.0,Travel_Rarely,350,Sales,5,3,Marketing,1,4,Female,25.0 - 50.0,3,1,Sales Representative,3,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,12.0 - 19.0,3,2,80,0,1,2,3,1,0,0,0
57,0.0,Travel_Rarely,210,Sales,29,3,Marketing,1,1,Male,50.0 - 75.0,2,4,Manager,4,Divorced,10000.0 - 14999.0,20249.0 - 26999.0,3,Y,False,6.0 - 12.0,3,3,80,1,32,3,2,1,0,0,0
39,1.0,Travel_Rarely,895,Sales,5,3,Technical Degree,1,4,Male,50.0 - 75.0,3,2,Sales Representative,4,Married,0.0 - 5000.0,0.0 - 6750.0,3,Y,False,12.0 - 19.0,3,3,80,1,19,6,4,1,0,0,0
20,1.0,Travel_Frequently,769,Sales,9,3,Marketing,1,4,Female,50.0 - 75.0,3,1,Sales Representative,4,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,12.0 - 19.0,3,2,80,0,2,3,3,2,2,0,2
58,0.0,Non-Travel,390,Research & Development,1,4,Life Sciences,1,4,Male,25.0 - 50.0,1,2,Healthcare Representative,3,Divorced,5000.0 - 10000.0,13500.0 - 20249.0,2,Y,True,12.0 - 19.0,3,4,80,1,12,2,3,5,3,1,2
51,0.0,Travel_Rarely,1302,Research & Development,2,3,Medical,1,4,Male,75.0 - 100.0,1,2,Manufacturing Director,2,Divorced,5000.0 - 10000.0,13500.0 - 20249.0,5,Y,False,12.0 - 19.0,3,4,80,1,13,3,3,4,1,1,2
33,0.0,Travel_Rarely,922,Research & Development,1,5,Medical,1,1,Female,75.0 - 100.0,4,4,Research Director,3,Divorced,14999.0 - 19999.0,20249.0 - 26999.0,4,Y,False,12.0 - 19.0,3,3,80,1,10,2,3,6,1,0,5
38,0.0,Travel_Rarely,130,Sales,2,2,Marketing,1,4,Male,25.0 - 50.0,3,3,Sales Executive,2,Single,5000.0 - 10000.0,20249.0 - 26999.0,7,Y,False,12.0 - 19.0,3,3,80,0,10,2,3,1,0,0,0
37,0.0,Non-Travel,728,Research & Development,1,4,Medical,1,1,Female,75.0 - 100.0,3,3,Research Director,4,Divorced,10000.0 - 14999.0,6750.0 - 13500.0,2,Y,True,12.0 - 19.0,3,1,80,2,15,2,3,5,2,0,2
37,0.0,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,2,Male,50.0 - 75.0,3,1,Research Scientist,2,Married,0.0 - 5000.0,6750.0 - 13500.0,4,Y,False,19.0 - 25.0,4,1,80,0,8,1,3,1,0,0,0
33,1.0,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,1,Female,25.0 - 50.0,3,1,Laboratory Technician,1,Married,0.0 - 5000.0,20249.0 - 26999.0,7,Y,False,19.0 - 25.0,4,1,80,0,13,3,4,9,7,1,7
39,0.0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1,Male,25.0 - 50.0,3,2,Manufacturing Director,3,Single,0.0 - 5000.0,6750.0 - 13500.0,0,Y,False,6.0 - 12.0,3,1,80,0,9,6,3,8,7,1,7
22,1.0,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,3,Male,75.0 - 100.0,2,1,Laboratory Technician,3,Single,0.0 - 5000.0,6750.0 - 13500.0,5,Y,False,12.0 - 19.0,3,3,80,0,4,3,3,2,2,1,2
52,0.0,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,4,Female,75.0 - 100.0,3,2,Laboratory Technician,3,Married,0.0 - 5000.0,20249.0 - 26999.0,8,Y,False,19.0 - 25.0,4,2,80,1,9,3,3,5,2,1,4
40,0.0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1,Male,50.0 - 75.0,3,3,Healthcare Representative,4,Married,10000.0 - 14999.0,20249.0 - 26999.0,4,Y,False,19.0 - 25.0,4,4,80,1,14,6,3,11,10,11,1
35,0.0,Travel_Rarely,1219,Sales,18,3,Medical,1,3,Female,75.0 - 100.0,3,2,Sales Executive,3,Married,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,12.0 - 19.0,3,2,80,0,5,3,3,5,2,1,0
47,0.0,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,4,Female,50.0 - 75.0,2,1,Sales Representative,4,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,12.0 - 19.0,3,1,80,0,3,3,2,3,2,1,2
54,0.0,Non-Travel,142,Human Resources,26,3,Human Resources,1,4,Female,25.0 - 50.0,4,4,Manager,4,Single,14999.0 - 19999.0,13500.0 - 20249.0,2,Y,True,6.0 - 12.0,3,3,80,0,23,3,3,5,3,4,4
32,1.0,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,1,Male,75.0 - 100.0,3,1,Laboratory Technician,4,Single,0.0 - 5000.0,13500.0 - 20249.0,1,Y,True,19.0 - 25.0,4,3,80,0,1,2,1,1,0,0,1
29,0.0,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,4,Male,25.0 - 50.0,3,2,Manufacturing Director,3,Married,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,1,80,1,10,1,3,10,7,0,9
28,0.0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,4,Male,75.0 - 100.0,3,1,Research Scientist,1,Single,0.0 - 5000.0,0.0 - 6750.0,2,Y,False,6.0 - 12.0,3,2,80,0,5,2,2,3,2,1,2
36,0.0,Travel_Rarely,938,Research & Development,2,4,Medical,1,3,Male,75.0 - 100.0,3,1,Laboratory Technician,3,Single,0.0 - 5000.0,6750.0 - 13500.0,4,Y,False,19.0 - 25.0,4,3,80,0,16,6,3,11,8,3,9
34,0.0,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,3,Male,50.0 - 75.0,2,2,Human Resources,2,Married,0.0 - 5000.0,20249.0 - 26999.0,4,Y,False,6.0 - 12.0,3,4,80,2,14,5,4,10,9,1,8
39,0.0,Travel_Frequently,672,Research & Development,7,2,Medical,1,3,Male,50.0 - 75.0,2,5,Manager,4,Married,14999.0 - 19999.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,1,80,1,21,2,3,21,9,13,3
56,1.0,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,2,Female,50.0 - 75.0,3,1,Research Scientist,2,Married,0.0 - 5000.0,0.0 - 6750.0,9,Y,True,12.0 - 19.0,3,1,80,3,7,2,3,5,4,4,3
44,0.0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1,Female,50.0 - 75.0,4,1,Research Scientist,4,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,4,80,1,10,5,3,10,5,7,7
49,0.0,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,50.0 - 75.0,3,3,Laboratory Technician,2,Married,5000.0 - 10000.0,20249.0 - 26999.0,4,Y,False,6.0 - 12.0,3,3,80,1,29,3,2,26,9,1,7
42,1.0,Travel_Frequently,933,Research & Development,19,3,Medical,1,3,Male,50.0 - 75.0,4,1,Research Scientist,3,Divorced,0.0 - 5000.0,20249.0 - 26999.0,6,Y,True,6.0 - 12.0,3,4,80,0,7,2,3,2,2,2,2
30,0.0,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,3,Male,50.0 - 75.0,3,2,Sales Executive,1,Divorced,0.0 - 5000.0,6750.0 - 13500.0,8,Y,False,12.0 - 19.0,3,3,80,3,8,3,3,4,3,0,3
40,0.0,Non-Travel,218,Research & Development,8,1,Medical,1,4,Male,50.0 - 75.0,2,3,Research Director,2,Divorced,10000.0 - 14999.0,20249.0 - 26999.0,2,Y,False,6.0 - 12.0,3,3,80,1,16,5,3,9,8,4,8
44,0.0,Non-Travel,381,Research & Development,24,3,Medical,1,1,Male,25.0 - 50.0,1,1,Laboratory Technician,3,Single,0.0 - 5000.0,0.0 - 6750.0,2,Y,False,12.0 - 19.0,3,3,80,0,9,5,3,5,2,1,4
52,0.0,Travel_Frequently,890,Research & Development,25,4,Medical,1,3,Female,75.0 - 100.0,2,4,Manufacturing Director,4,Married,10000.0 - 14999.0,13500.0 - 20249.0,3,Y,False,19.0 - 25.0,4,3,80,0,31,3,3,9,8,0,0
54,0.0,Travel_Rarely,971,Research & Development,1,3,Medical,1,4,Female,50.0 - 75.0,3,4,Research Director,4,Single,14999.0 - 19999.0,0.0 - 6750.0,6,Y,False,12.0 - 19.0,3,4,80,0,29,3,2,20,7,12,7
25,1.0,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,4,Male,25.0 - 50.0,3,1,Laboratory Technician,4,Married,0.0 - 5000.0,0.0 - 6750.0,1,Y,True,12.0 - 19.0,3,2,80,1,7,3,4,7,7,5,6
35,0.0,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,4,Female,50.0 - 75.0,3,2,Healthcare Representative,1,Divorced,5000.0 - 10000.0,0.0 - 6750.0,2,Y,False,6.0 - 12.0,3,1,80,1,16,2,4,1,0,0,0
29,0.0,Travel_Rarely,657,Research & Development,27,3,Medical,1,2,Female,50.0 - 75.0,3,2,Healthcare Representative,3,Married,0.0 - 5000.0,20249.0 - 26999.0,4,Y,False,6.0 - 12.0,3,1,80,1,11,3,2,8,7,1,1
22,0.0,Travel_Rarely,534,Research & Development,15,3,Medical,1,2,Female,50.0 - 75.0,3,1,Laboratory Technician,4,Single,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,12.0 - 19.0,3,3,80,0,1,5,3,0,0,0,0
38,0.0,Travel_Rarely,1495,Research & Development,10,3,Medical,1,3,Female,75.0 - 100.0,3,2,Healthcare Representative,3,Married,5000.0 - 10000.0,20249.0 - 26999.0,3,Y,False,12.0 - 19.0,3,3,80,1,18,4,3,1,0,0,0
33,0.0,Travel_Rarely,586,Sales,1,3,Medical,1,1,Male,25.0 - 50.0,4,2,Sales Executive,1,Divorced,0.0 - 5000.0,20249.0 - 26999.0,1,Y,False,19.0 - 25.0,4,1,80,1,9,5,3,9,8,0,8
25,1.0,Travel_Frequently,599,Sales,24,1,Life Sciences,1,3,Male,50.0 - 75.0,1,1,Sales Representative,4,Single,0.0 - 5000.0,6750.0 - 13500.0,1,Y,True,12.0 - 19.0,3,4,80,0,1,4,3,1,0,1,0
31,0.0,Travel_Rarely,480,Research & Development,7,2,Medical,1,2,Female,25.0 - 50.0,3,2,Manufacturing Director,1,Married,0.0 - 5000.0,0.0 - 6750.0,1,Y,False,6.0 - 12.0,3,2,80,1,13,5,1,13,10,3,12
29,0.0,Travel_Rarely,1176,Sales,3,2,Medical,1,2,Female,50.0 - 75.0,3,2,Sales Executive,3,Married,5000.0 - 10000.0,0.0 - 6750.0,1,Y,False,12.0 - 19.0,3,1,80,1,6,5,2,6,0,1,2
29,0.0,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,3,Female,75.0 - 100.0,3,1,Sales Representative,4,Married,0.0 - 5000.0,13500.0 - 20249.0,1,Y,False,12.0 - 19.0,3,2,80,1,3,5,3,3,1,0,2
54,0.0,Travel_Frequently,928,Research & Development,20,4,Life Sciences,1,4,Female,25.0 - 50.0,3,2,Research Scientist,3,Single,0.0 - 5000.0,13500.0 - 20249.0,3,Y,False,6.0 - 12.0,3,4,80,0,20,4,2,4,3,0,3
54,0.0,Travel_Rarely,376,Research & Development,19,4,Medical,1,4,Female,75.0 - 100.0,3,2,Manufacturing Director,1,Divorced,5000.0 - 10000.0,20249.0 - 26999.0,9,Y,True,6.0 - 12.0,3,2,80,2,9,4,3,5,3,1,4
31,1.0,Non-Travel,335,Research & Development,9,2,Medical,1,3,Male,25.0 - 50.0,2,1,Research Scientist,1,Single,0.0 - 5000.0,6750.0 - 13500.0,0,Y,True,19.0 - 25.0,4,1,80,0,4,0,3,3,2,1,2
47,0.0,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1,Male,50.0 - 75.0,3,1,Research Scientist,4,Married,0.0 - 5000.0,6750.0 - 13500.0,7,Y,False,6.0 - 12.0,3,3,80,1,17,2,2,6,5,1,2
